Model,Image,Has_Lesion,GT_Lesion_Pixels,Pred_Lesion_Pixels,Case_Lesion_Dice
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice061.png,1,2649,2846,0.876419376067849
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice062.png,1,2729,2975,0.8969791514270773
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice063.png,1,2915,3360,0.9020774016517445
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice064.png,1,3424,3470,0.9232764392384993
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice065.png,1,3676,3586,0.8943596352736352
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice066.png,1,3859,3689,0.9179301163310726
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice068.png,1,3585,3542,0.910175141757669
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice069.png,1,3318,3473,0.9038930049855316
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice070.png,1,3603,3590,0.9056559794167359
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice071.png,1,3401,3282,0.8768456073940228
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice072.png,1,2931,2991,0.918336758424
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice073.png,1,3107,3257,0.8654322240005076
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice076.png,1,3095,3096,0.9239403156889804
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice077.png,1,2611,2771,0.8803600978994387
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice078.png,1,2620,2624,0.9192431532476562
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice079.png,1,2743,2565,0.8997114130682161
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice081.png,1,2074,2167,0.896638290226044
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice083.png,1,1641,1637,0.8872779717579218
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice086.png,1,1129,1107,0.8032370114996503
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice088.png,1,771,796,0.5717001842479769
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice089.png,1,922,827,0.9247765680945734
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice090.png,1,875,847,0.7887408944103964
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice091.png,1,773,880,0.7969715951278502
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice093.png,1,863,931,0.8905398373308553
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice094.png,1,1717,1463,0.8586298980075338
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice097.png,1,1138,1155,0.8687309198130262
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice099.png,1,967,998,0.8631043252605066
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice100.png,1,875,865,0.8735632178887567
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice101.png,1,843,839,0.895362662963518
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice102.png,1,624,704,0.8328313246740727
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice105.png,1,527,507,0.8433268850644807
Attention U-Net,RET_Topcon_b234f4b5ba132fde92c5ae2f7078f978_slice112.png,0,0,0,
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice000.png,1,321,333,0.7951070324233838
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice001.png,1,162,263,0.6729411748871973
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice002.png,1,215,282,0.7404426544457894
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice003.png,1,182,222,0.7970297009974512
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice004.png,1,179,316,0.6949494935455566
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice005.png,1,217,335,0.6666666654589372
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice006.png,1,206,309,0.6951456297181638
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice007.png,1,194,256,0.7422222205728395
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice009.png,1,349,366,0.813986012847572
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice010.png,1,300,358,0.8480243148206318
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice012.png,1,273,294,0.8465608450677939
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice013.png,1,372,348,0.8583333321412037
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice014.png,1,270,281,0.9001814865695436
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice015.png,1,254,252,0.9051383381321376
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice017.png,1,116,126,0.8760330542312684
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice018.png,1,102,109,0.9099526023224995
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice019.png,1,92,99,0.9005235554946411
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice020.png,1,118,129,0.8421052597485618
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice021.png,1,68,64,0.8484848420569331
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice022.png,1,75,69,0.8472222163387346
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice023.png,1,49,44,0.8817204206266621
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice024.png,1,37,36,0.8219177969600302
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice025.png,1,39,57,0.6874999928385418
Attention U-Net,RET_Topcon_b3a9a299f36f21e5eae9820485f956cb_slice053.png,0,0,0,
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice001.png,0,0,0,
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice009.png,1,84,78,0.8148148097850938
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice015.png,0,0,0,
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice019.png,0,0,0,
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice047.png,1,70,62,0.9242424172405878
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice049.png,1,111,94,0.8780487762046402
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice050.png,1,82,82,0.8658536532569899
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice051.png,1,55,42,0.8659793725156766
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice054.png,1,188,165,0.902857140277551
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice056.png,1,1090,1130,0.9234640443968151
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice057.png,1,1059,1107,0.8912756560544841
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice058.png,1,1187,1155,0.9094917915172958
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice059.png,1,1250,1221,0.9200017095760327
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice060.png,1,1273,1230,0.8983461022829322
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice061.png,1,1121,1183,0.8481761636776439
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice063.png,1,1229,1280,0.9177078902142886
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice064.png,1,1232,1314,0.8718475839871742
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice065.png,1,1317,1313,0.884744893552057
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice066.png,1,1192,1225,0.9031089986699605
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice067.png,1,1163,1180,0.8367461276997624
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice071.png,1,1133,1119,0.9389038630103756
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice072.png,1,1070,1144,0.9486596997052887
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice074.png,1,1070,1149,0.9473684206227911
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice075.png,1,1089,1149,0.9431407937982217
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice076.png,1,1061,1089,0.9356505397202206
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice077.png,1,1160,1062,0.9142599273852619
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice079.png,1,1200,1098,0.9176161258029728
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice081.png,1,1145,1171,0.8885712631832049
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice083.png,1,1100,1135,0.9247311823813928
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice085.png,1,1180,1181,0.9525032088350436
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice089.png,1,906,1088,0.8886659975483119
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice092.png,1,899,970,0.9272237191766988
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice093.png,1,834,961,0.9280089983532007
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice095.png,1,879,981,0.9401523389879475
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice096.png,1,858,943,0.9059350498846948
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice097.png,1,899,959,0.934346174208168
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice098.png,1,889,1001,0.8992497315652466
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice099.png,1,1006,1031,0.9356435638932457
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice101.png,1,993,1033,0.7990591316136977
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice103.png,1,903,999,0.9034666661848177
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice105.png,1,949,1066,0.9327309232265406
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice106.png,1,904,1016,0.9289847443824383
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice107.png,1,1126,1064,0.9260273968374305
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice109.png,1,1214,1139,0.9468763276893853
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice110.png,1,1154,1160,0.9412273116070755
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice111.png,1,1152,1126,0.9464442489260562
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice112.png,1,1151,1128,0.9381307586932291
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice114.png,1,1052,1080,0.9193245774299604
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice115.png,1,977,1092,0.9405509903622277
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice117.png,1,1068,1132,0.8988787467102575
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice118.png,1,1134,1163,0.9638513436574003
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice119.png,1,1139,1191,0.9123786725361736
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice123.png,1,1171,1184,0.9552358568388067
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice124.png,1,1163,1184,0.9323229277530639
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice126.png,1,1085,1132,0.9560819371954394
Attention U-Net,RET_Topcon_c5489bcaca57fff4063522634d89f4ae_slice127.png,1,1016,992,0.9347615032131843
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice020.png,0,0,0,
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice050.png,0,0,0,
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice052.png,0,0,20,
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice055.png,1,316,316,0.8702531631799791
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice056.png,1,322,384,0.8895184123377926
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice057.png,1,291,334,0.89279999857152
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice058.png,1,339,385,0.9226519324272764
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice059.png,1,380,434,0.9189189177900259
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice060.png,1,457,472,0.9451022594778232
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice061.png,1,555,587,0.9141856384289092
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice062.png,1,677,656,0.9437359332755169
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice063.png,1,623,626,0.9319455556990027
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice064.png,1,578,595,0.9326513206030252
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice066.png,1,302,306,0.8914473669548563
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice067.png,1,148,227,0.7573333313137778
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice068.png,1,193,287,0.7583333317534723
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice070.png,1,57,76,0.8270676629543785
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice071.png,1,32,48,0.7894736738227148
Attention U-Net,RET_Topcon_c61d2d06dfdcfa4adefcddc8bcf45ac8_slice077.png,0,0,0,
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice007.png,0,0,0,
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice008.png,1,16,15,0.9032257773152975
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice009.png,1,35,26,0.8524590024187049
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice022.png,0,0,0,
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice025.png,0,0,0,
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice032.png,1,27,18,0.7999999822222227
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice033.png,1,14,15,0.8275861783590973
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice037.png,1,58,69,0.7559055058590117
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice039.png,1,172,208,0.6684210508725762
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice040.png,1,239,229,0.8162393144952151
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice041.png,1,272,281,0.8028933077705365
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice043.png,1,371,431,0.7755610962898241
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice044.png,1,355,340,0.8517985599254697
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice045.png,1,432,374,0.8486352346791126
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice048.png,1,172,154,0.8159509177424819
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice051.png,1,204,235,0.8473804080925276
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice052.png,1,195,191,0.7772020705253833
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice054.png,1,353,291,0.8167701850671271
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice056.png,1,282,305,0.8211243597595838
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice057.png,1,296,340,0.8490566024385903
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice058.png,1,222,270,0.7967479658602684
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice059.png,1,126,135,0.7969348628469929
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice061.png,1,150,195,0.8231884034110482
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice062.png,1,117,155,0.8308823498864619
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice063.png,1,72,86,0.8435374092276366
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice080.png,0,0,0,
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice085.png,0,0,5,
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice107.png,0,0,0,
Attention U-Net,RET_Topcon_c6324a3b1a90300166c8ce46e4e861d3_slice109.png,0,0,53,
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice006.png,0,0,0,
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice012.png,0,0,0,
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice029.png,0,0,13,
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice041.png,1,16,22,0.7894736634349037
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice042.png,1,28,24,0.8076922921597637
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice043.png,1,10,5,0.6666666222222252
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice045.png,1,100,114,0.8224299026989257
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice046.png,1,111,112,0.8430493235737698
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice047.png,1,80,125,0.7317073135038668
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice048.png,1,109,132,0.7800829843150083
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice049.png,1,149,131,0.807142854260204
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice050.png,1,165,146,0.7524115731433711
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice051.png,1,195,196,0.8184143201575081
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice053.png,1,296,308,0.8741721839831587
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice054.png,1,372,374,0.8498659506033969
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice056.png,1,420,417,0.8602150527357049
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice057.png,1,317,317,0.8422712920468907
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice059.png,1,372,368,0.9135135122790358
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice065.png,1,439,413,0.8827085841805217
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice066.png,1,351,353,0.9289772714077027
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice067.png,1,359,373,0.9234972664979546
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice068.png,1,356,359,0.948251746925522
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice069.png,1,403,394,0.9259723953250033
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice070.png,1,358,333,0.9059334285008199
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice071.png,1,378,379,0.9167767491191853
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice073.png,1,298,299,0.8073701829022275
Attention U-Net,RET_Topcon_cf343bb72e5aa822c1c05301daba6cc9_slice107.png,0,0,22,
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice001.png,0,0,0,
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice004.png,0,0,0,
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice034.png,0,0,0,
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice036.png,1,41,44,0.7999999905882355
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice037.png,1,104,81,0.7459459419138057
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice038.png,1,100,89,0.783068778925562
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice040.png,1,158,184,0.8011695883006738
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice041.png,1,264,235,0.8136272528785025
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice042.png,1,262,256,0.8069498053919888
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice044.png,1,457,379,0.8133971282136399
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice045.png,1,340,389,0.7572016450518496
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice047.png,1,471,489,0.7791666658550347
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice049.png,1,729,646,0.7999999994181818
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice051.png,1,764,748,0.8425925920353223
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice052.png,1,821,814,0.8513761462682714
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice053.png,1,750,729,0.8640973624989199
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice054.png,1,778,660,0.8456189145718922
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice055.png,1,611,581,0.8255033550121615
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice056.png,1,526,535,0.9048067851981085
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice057.png,1,721,623,0.8705357136379942
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice060.png,1,1068,1019,0.9429803541241111
Attention U-Net,RET_Topcon_d6bb4a8d5ca67514d8f2c7b48f9525ff_slice061.png,1,781,762,0.8878807512068173
