Model,Image,GT_Lesion_Pixels,Pred_Lesion_Pixels,Case_Lesion_Dice,Has_Lesion
nnU-Net + SDA/SASC (Ours),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice037.png,219,133,0.3806818171003358,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice038.png,322,97,0.2720763716656889,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice039.png,144,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice040.png,77,31,0.5185185137174212,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice042.png,44,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice043.png,40,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice014.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice021.png,101,408,0.39685658075273755,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice022.png,373,413,0.8091603043140454,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice023.png,815,926,0.8397472712006047,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice025.png,1012,968,0.8383838379604122,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice026.png,892,840,0.8614318701723834,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice027.png,789,770,0.8017960225774239,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice028.png,607,823,0.770629370090469,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice029.png,689,930,0.8042001230363186,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice030.png,760,920,0.8083333328521825,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice031.png,893,1027,0.8416666662282986,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice034.png,675,783,0.7064471874441377,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice035.png,440,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice036.png,55,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice047.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice011.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice017.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice018.png,52,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice023.png,11,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice032.png,30,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice004.png,0,1,,0
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice007.png,22,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice011.png,18,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice012.png,152,163,0.7047619025245654,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice013.png,325,197,0.5019157078507362,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice015.png,765,567,0.5030030026253731,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice016.png,1273,1532,0.6395721922853576,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice017.png,1826,1771,0.6661106475768389,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice018.png,2499,2793,0.6817838245121345,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice019.png,3168,3374,0.3765788242044942,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice020.png,3821,4278,0.7641334425243236,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice022.png,3575,4032,0.8535281486772406,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice024.png,4092,4340,0.859721509857607,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice025.png,4832,5206,0.8636199148919772,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice027.png,3051,3450,0.8251004585443127,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice028.png,2855,3679,0.7733399725932859,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice030.png,1835,2187,0.7250124314457951,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice031.png,1410,1598,0.6828457444538412,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice032.png,816,773,0.5764631840299161,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice033.png,363,289,0.5061349685488727,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice034.png,227,78,0.34754098246707876,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice035.png,186,245,0.6774941979640506,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice036.png,42,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice037.png,32,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice002.png,0,1,,0
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice003.png,45,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice005.png,710,650,0.7887132114801815,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice006.png,852,861,0.785225528105626,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice007.png,963,987,0.7948795271949096,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice008.png,971,1057,0.7906403927931398,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice009.png,1287,1420,0.8171582103553943,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice010.png,1332,1618,0.7829545446441546,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice011.png,1628,1735,0.8624227446915063,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice012.png,1806,1762,0.9203493571412606,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice013.png,1936,1937,0.8963396425947526,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice014.png,2095,2161,0.9028295484888409,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice015.png,2507,2502,0.8889965638978674,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice016.png,2917,3029,0.8290284696041842,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice017.png,3321,3373,0.8122683852031367,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice018.png,3388,3511,0.8075343835699952,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice020.png,3775,3891,0.875503624142201,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice021.png,3939,4305,0.8767896083621869,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice022.png,4571,4447,0.9252194900370261,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice023.png,4709,4645,0.9263921783745755,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice024.png,4524,4632,0.9293252652546875,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice025.png,4395,4506,0.9346907636418412,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice026.png,4106,4170,0.9329111987051469,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice027.png,4215,4376,0.8932489572733877,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice028.png,3692,3709,0.8989390928036585,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice030.png,2684,2743,0.9236936020225001,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice031.png,2348,2766,0.8473872298144427,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice032.png,2127,2384,0.6304334296840464,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice034.png,1244,1263,0.7467089308986066,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice035.png,1085,998,0.7193329679695848,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice036.png,863,738,0.5352324067149901,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice037.png,481,560,0.8741594612159851,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice038.png,326,308,0.8769716074495716,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice039.png,231,93,0.4876543194825484,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice041.png,90,88,0.6292134796111603,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice042.png,39,107,0.41095890129480206,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice003.png,57,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice004.png,553,406,0.3790012799244542,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice005.png,1045,1165,0.776704224574163,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice008.png,2183,2147,0.7460814324539822,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice009.png,2350,2738,0.7852451072563872,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice010.png,2686,2766,0.7816117795118949,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice012.png,2945,4468,0.7470580071228937,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice013.png,4005,4485,0.7474855877492331,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice016.png,4188,5248,0.5339828530844667,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice018.png,3978,4066,0.765597217604259,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice019.png,4282,4847,0.8102014759506279,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice020.png,4489,5403,0.8416301984579055,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice021.png,4988,5505,0.8425557022898524,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice023.png,4739,5306,0.8644010207716963,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice024.png,4502,5186,0.8237736971786441,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice025.png,4511,4725,0.8517384359116633,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice026.png,4489,4776,0.8612403570378788,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice027.png,4221,4607,0.8620392252602816,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice029.png,3775,3797,0.8125020037445793,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice030.png,3107,3105,0.8035513334962943,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice031.png,2841,3157,0.5494647804089103,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice032.png,2922,3139,0.866183256446418,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice033.png,2690,3038,0.8000975845893334,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice036.png,2263,2466,0.8957496297534892,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice037.png,2234,2501,0.9178458287396313,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice038.png,2162,2192,0.9163987136158936,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice040.png,1759,2014,0.8953087726224996,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice041.png,1642,1772,0.8927943758369086,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice042.png,1538,1608,0.9192625553339916,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice044.png,1404,1585,0.8972900632662127,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice045.png,1248,1383,0.8901558339452088,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice000.png,259,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice001.png,416,20,0.0871559631028533,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice002.png,401,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice006.png,181,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice007.png,270,22,0.11643835576562207,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice008.png,356,169,0.47238095148117915,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice011.png,414,332,0.43431635330520596,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice013.png,534,74,0.03289473678800208,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice014.png,864,584,0.49033149137408044,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice015.png,1065,1127,0.5063868610828527,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice016.png,626,367,0.41490432989435616,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice018.png,1952,2026,0.5717893074711047,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice020.png,2781,2922,0.7908357919828111,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice021.png,3581,3682,0.7980151258878978,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice023.png,3925,4089,0.8004983364598832,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice026.png,4263,4798,0.8044657768827665,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice027.png,3859,4252,0.7880899827325856,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice028.png,3853,4263,0.79829798172914,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice033.png,1870,1991,0.6968176106942254,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice034.png,1241,655,0.20329670317259052,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice035.png,1243,1554,0.6655825512237091,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice037.png,946,979,0.6129870126685781,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice038.png,546,503,0.5185891320127843,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice039.png,913,836,0.5728987989863357,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice040.png,789,545,0.4902548721962107,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice041.png,775,583,0.4801178199704581,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice042.png,785,502,0.45532245496866935,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice043.png,591,606,0.4962406010891891,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice046.png,359,138,0.37826961694513156,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice047.png,130,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice048.png,116,15,0.06106870182390304,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice014.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice015.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice027.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice030.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice044.png,69,79,0.7162162113769175,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice045.png,86,156,0.7024793359401681,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice048.png,362,339,0.8779511101288682,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice049.png,342,370,0.91172214050402,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice050.png,398,464,0.7624824141304529,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice051.png,606,603,0.853886571754557,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice052.png,685,670,0.8321390956495416,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice053.png,541,663,0.8312919112910973,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice056.png,697,751,0.856508905601201,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice058.png,206,244,0.8309507664950014,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice061.png,474,506,0.9197300464626921,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice062.png,178,232,0.8058968039167155,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice063.png,283,212,0.7757575741903887,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice064.png,43,58,0.633663360062739,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice065.png,30,36,0.8787878654729112,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice066.png,56,47,0.7194569995836835,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice067.png,128,169,0.7560606009848485,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice068.png,141,138,0.5777777517695502,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice069.png,192,220,0.8689320367258931,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice070.png,205,204,0.8459657681027732,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice071.png,109,131,0.8333333298611111,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice073.png,22,17,0.8717948494411578,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice094.png,29,6,0.3428571330612248,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice096.png,38,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice022.png,0,0,,0
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice038.png,83,17,0.23999999760000004,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice044.png,25,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice046.png,24,0,0.0,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice048.png,59,65,0.7266787491440415,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice049.png,178,193,0.8295483410380905,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice051.png,294,315,0.8131744876623965,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice054.png,430,623,0.7443431398229541,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice057.png,899,856,0.8267595807186015,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice058.png,732,869,0.8046908810809483,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice061.png,961,1234,0.7975065103835435,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice066.png,555,920,0.7204867653686267,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice067.png,1038,1117,0.8916132866960358,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice068.png,1278,1381,0.8342752695916762,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice069.png,1250,1338,0.848166750655814,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice070.png,1202,1288,0.8902781899659424,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice073.png,963,938,0.819454807373664,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice074.png,574,752,0.7393781890087633,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice075.png,970,943,0.883618513932914,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice076.png,785,1018,0.7876316561525245,1
nnU-Net + SDA/SASC (Ours),RET_Topcon_09f1bf8ee7be70fb53c9431bb1fe3817_slice077.png,1028,1123,0.875971496210179,1
